Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
197304,-6.7953,-7.5179,-5.4801,-5.058,-6.9842,-6.4335,-7.5209,-9.1194,-9.5396,-8.0189,-8.3737,-6.3656,-5.8811,-5.077,-5.0512,-3.6421,-11.2024,-6.1596,-10.7571,-8.1029,-6.4047,-7.0545,-1.3742,-5.7944,-4.7735,-12.1688,-8.6904,-4.574,-9.7558,-10.9014,-9.4557,-5.2584,-0.3113,-4.7683,-9.5924,-7.1887,-5.9492,-7.982,-10.9818,-11.0382,-8.4365,-6.5152,-6.5299,-3.1675,-3.3434,-5.5291,-4.8267,-6.4898,-10.9911,-10.6944,-0.6545,-6.6985,-4.5816,-5.1728,-7.6097,-6.9906,-4.4634,-7.9073,-4.5166,-12.3666,-8.8398,-5.3345,-6.6497,-5.4188,-8.3819,-9.9204,-6.2573,-5.7884,-10.5329,-10.5405,-7.4581,-5.7716,-5.3323,-2.6661,-2.0793,-5.7279,-3.2189,-10.3111,-5.3179,-11.1823,-99.99,-7.9368,-2.4055,-4.5715,-2.5336,-3.211,-4.3687,-6.7539,-10.0136,-6.5207,-6.1979,-3.3541,-4.7275,-2.4092,-0.581,-3.9208,-3.5801,-3.1711,-6.0287,-4.738
197305,-10.4854,-8.5103,-7.1302,-8.2307,-10.0789,-10.6576,-10.2538,-9.6462,-8.2897,-9.7294,-8.428,-11.0093,-8.5646,-11.2337,-9.3876,-10.626,-7.1772,-8.2722,-11.4497,-9.6052,-8.9678,-11.2874,-8.1699,-7.386,-9.9373,-9.6921,-9.4426,-6.5418,-11.4249,-10.5113,-9.2571,-10.3838,-8.1801,-5.1016,-6.2896,-9.9052,-7.6829,-8.7026,-9.3177,-10.3876,-7.4608,-11.4538,-7.3646,-5.4436,-7.2802,-6.9997,-4.3132,-7.519,-8.3611,-5.2812,-2.0207,-8.5703,-5.6554,-4.3169,-6.7145,-6.0828,-5.3444,-5.6404,-11.0816,-11.6531,-5.3788,-5.603,-6.8641,-2.4558,-4.341,-5.6571,-10.5982,-2.9368,-7.2774,-9.7046,-7.1878,-8.984,-5.9879,-3.4936,-2.089,-3.0715,-3.1327,-6.8418,-5.5586,-5.5636,-99.99,-3.5583,-1.8865,-3.811,-1.381,-5.4636,-0.2932,-3.1417,-0.8345,-4.5105,-7.8218,-5.3441,-5.2508,-4.5402,-0.3898,-1.9467,-0.4587,0.5495,-0.4293,-1.6027
197306,-3.0184,-2.9965,-5.1181,-4.2681,-4.2946,-4.8521,-0.9987,-4.1535,-5.6515,-6.194,-2.067,-4.505,-1.78,-3.2248,-5.098,-0.5318,-6.5668,-2.4615,-5.8647,-6.5516,-5.2545,1.4608,-1.3783,-0.1682,-4.5294,-5.3114,-6.561,-1.9881,-2.11,-4.7098,-2.161,-1.647,-2.7943,-3.2392,-4.0508,-1.5522,-0.9049,-10.3165,-5.6011,-6.8139,-6.6262,-3.7664,-4.1234,-2.9138,-2.501,-1.777,-5.7606,-5.2425,-4.761,-5.3469,-0.3751,0.0078,-2.845,-4.3312,-1.6509,-0.7029,-2.9408,-6.5017,-3.7424,-5.5436,-3.4407,-3.8616,-4.6209,-4.3293,-7.9922,-4.0578,-1.4723,-4.1455,-4.9185,-1.2826,-3.0648,-1.2086,-2.9544,-2.0375,-2.3828,-0.2624,-3.1155,-9.4938,-5.0207,-2.4236,-99.99,-3.1336,-2.3658,-2.7609,-4.6187,-4.542,-5.3589,-3.5647,-6.4109,-2.5427,0.0882,0.7811,-1.6306,1.9305,-0.8748,-2.5338,-1.0785,1.18,0.4473,0.2993
197307,11.6705,13.2057,14.4469,14.5314,14.7317,14.0775,13.206,14.6308,18.1498,14.7242,15.4638,14.0947,15.3412,14.6164,11.9996,10.5205,14.9972,12.3502,16.18,13.5631,25.4569,12.7235,13.7971,14.1786,5.4904,9.903,9.5543,12.5213,14.7732,21.3312,13.0861,12.3071,10.2082,8.2583,9.7655,12.3873,11.1927,7.2852,21.5311,18.6071,13.2361,11.257,12.3924,4.0691,3.3685,3.6404,6.9405,8.7102,17.4317,18.4801,17.5854,9.8926,8.2862,7.8927,8.0032,6.4028,5.9188,10.0942,12.4162,12.7839,7.0763,10.1346,10.7895,8.5746,6.5013,6.8999,6.7773,7.1343,14.147,20.3995,5.6467,7.9926,14.0279,6.9934,2.6878,7.2681,8.8818,12.7788,9.177,13.1431,8.2758,9.066,2.5235,6.2899,7.4123,1.1856,6.7758,8.2913,8.4911,7.9806,3.6508,5.9243,3.9865,1.1806,2.0126,5.249,6.9437,6.1435,3.2795,1.6499
197308,-4.2758,-6.0445,-5.4056,-8.0262,-5.575,-6.1349,-6.0996,-7.0514,-6.5832,-8.2813,-6.5399,-2.4022,-5.1449,-4.9244,-6.6814,-3.8847,-6.8265,-3.9561,-7.7527,-5.2095,-4.1013,-3.9683,-4.6223,-7.5242,-7.1163,-5.7757,-5.8723,-3.3644,-5.6807,-4.1553,-1.6122,-7.3556,-6.1459,-7.4338,-3.7057,-3.784,-3.3065,-4.9022,-5.2605,-5.3982,-0.0628,-0.6724,-6.8714,-1.5306,-2.1053,-5.238,-3.7783,-4.7219,-5.378,0.5787,-0.4115,-6.1907,-2.5119,-5.2312,-1.0157,-5.2662,-2.7686,-4.5694,-8.21,-4.9594,1.6514,-4.8393,-1.3816,-0.0371,-2.6167,-3.8711,-2.284,-3.6936,-3.1855,1.062,-0.9344,-4.1802,-3.9937,-3.1062,-4.4468,-2.1169,-2.2319,-4.0011,-3.5104,-1.0288,-2.9277,1.9244,-1.0252,-3.0099,-4.0967,-2.0588,-2.4999,-1.9157,-2.9563,-2.0476,1.4797,0.4252,-7.2961,-3.9844,-4.0017,-2.404,-4.4612,-4.3912,-3.552,-4.4421
197309,7.3225,8.1508,8.5054,6.8567,8.0497,6.8065,9.2198,8.1886,10.0047,9.1034,14.1049,13.229,7.3801,7.2957,9.1419,12.9096,5.9765,7.5249,10.2701,10.2063,7.8791,14.1256,6.9174,7.6404,11.716,9.9731,11.9522,12.8747,12.0644,11.9208,3.6822,11.8166,11.1393,12.1516,9.4607,10.9767,6.5774,6.3844,12.3502,9.6542,6.7359,12.5015,9.3578,8.9322,8.4724,12.927,7.7534,5.4443,7.7436,13.5635,7.4212,9.8614,9.1152,10.0744,9.4869,9.6206,10.6936,11.0079,9.4133,10.8028,8.2951,15.9565,10.5016,11.1591,11.4767,7.9482,9.7262,10.9706,13.5242,9.0798,7.917,7.856,16.1085,7.9434,10.0063,10.5645,7.9353,11.058,11.697,10.8665,10.0131,7.251,4.9671,10.913,11.8242,8.2213,10.942,5.9405,9.1032,8.8972,2.2109,9.0681,1.7098,6.306,6.9106,8.1932,5.5083,4.4751,4.0393,-4.7333
197310,2.308,0.3796,1.4822,4.8555,3.1966,-0.2266,-2.0019,0.0337,0.2116,-2.3633,1.3981,3.9164,-0.5538,0.056,-0.46,-0.4052,-1.8118,1.7305,-5.894,-4.2147,8.9561,0.7496,0.368,3.7207,-3.6107,-2.9869,0.0011,-2.9723,2.0341,-6.9486,1.8564,-2.2964,4.3272,-0.6069,2.7019,-1.9512,1.9536,-1.9922,-6.6535,-1.3852,-1.1515,-0.3004,-0.2259,-0.9099,-0.056,-2.2093,2.0659,-4.7463,-6.6614,-0.4969,3.5634,2.4958,5.3445,-2.3885,3.9517,4.4542,-1.3135,-1.7182,-2.6146,-5.0872,4.8878,1.6272,3.8457,-0.1177,0.1736,0.7775,0.3618,-1.4256,-7.4203,-4.0358,2.5269,-4.8436,-0.8205,-1.9833,-1.7893,0.4644,1.5761,-3.8567,-1.3949,-1.1516,2.2901,0.6063,-0.6642,-1.4054,-1.0028,-2.8215,-3.3887,-3.7667,1.6957,-4.3142,-1.6797,2.2126,-6.3496,2.2753,-2.9623,1.1342,-1.1746,1.3976,-0.0123,1.0228
197311,-17.9569,-18.9759,-18.0666,-22.3615,-21.5877,-20.7791,-19.9261,-22.6362,-26.3782,-22.3498,-19.064,-12.4303,-19.7568,-18.6917,-22.2092,-19.4252,-18.1064,-17.449,-21.6925,-23.7205,-20.6296,-20.5133,-21.4197,-25.0837,-18.7854,-15.36,-17.3915,-20.3166,-17.0625,-26.3951,-14.3802,-20.1691,-13.9595,-22.6543,-21.3971,-16.4616,-21.926,-17.6304,-26.1467,-22.0585,-15.0154,-18.015,-20.366,-14.2106,-17.7444,-12.7758,-16.0121,-19.7126,-20.1368,-23.6857,-19.0683,-12.9938,-18.7067,-20.32,-18.258,-10.51,-19.7718,-20.0222,-15.2323,-25.553,-14.0551,-14.821,-16.8729,-18.1257,-18.0824,-13.5126,-14.6228,-14.0279,-25.197,-29.346,-8.558,-14.6417,-14.8473,-17.8033,-20.208,-14.9105,-15.5231,-20.1966,-17.3922,-19.5803,-11.2446,-7.6019,-9.866,-10.4753,-16.1068,-14.4775,-14.9468,-14.1557,-15.0101,-14.1062,-9.9211,-7.2344,-11.2076,-13.9702,-6.5504,-10.5147,-17.8334,-10.3669,-11.365,-9.9685
197312,-7.5076,-3.766,-6.3802,-3.4928,-3.3077,-5.6108,-2.5402,-5.9197,-4.5103,-3.482,-0.375,3.8461,-5.541,-8.2696,-2.7415,-1.4993,-7.1783,-2.9807,-3.9979,-4.1651,3.4985,3.5688,-0.9301,-0.8413,-3.6294,-4.1825,-8.8087,-2.0072,-0.6534,-2.2779,-3.5668,2.2005,4.792,-5.6312,-3.2863,-3.2822,-4.0561,-1.0077,-2.9528,-1.4441,-1.731,-0.1948,-5.1946,0.6744,-2.4589,2.9102,-0.486,0.3958,-6.8305,1.6217,8.3071,-0.9595,2.2196,3.012,3.0846,1.4258,-4.4594,1.7378,-3.5271,-2.9284,5.8429,5.3142,2.1873,-0.5143,4.135,-4.3709,-1.7925,7.4436,-3.6999,-0.5776,6.1375,4.1554,4.4782,7.3501,4.8563,5.2567,5.0637,-1.7958,1.5128,4.676,5.1309,4.5249,5.8102,-0.0184,-1.6637,4.6846,-0.8675,1.4603,-1.9159,-1.5047,7.3266,5.6653,-1.2368,9.5418,4.4935,3.4778,0.0676,1.9481,1.9738,-5.1094
197401,20.0724,13.8864,17.3554,13.6525,15.8423,13.089,12.6016,14.9934,14.1807,11.9045,19.5927,9.3339,18.6281,13.0993,11.9185,5.7944,11.8986,11.401,11.4582,10.5168,13.8012,8.8855,14.0612,10.0338,13.4379,7.2387,14.2914,6.2076,3.9961,9.663,15.1417,4.4302,5.6724,12.6798,6.9766,10.3377,10.579,6.5514,11.0783,6.3985,6.9959,5.5339,8.1525,4.1246,11.6326,7.8441,4.3538,6.555,3.9734,6.2857,13.1597,3.5688,6.122,4.4811,4.7334,1.3243,10.3982,5.6161,4.9935,10.1573,-1.7657,0.5833,5.8514,6.4525,1.9128,8.7737,5.6021,-4.1817,-2.1597,0.5359,3.7596,4.2618,4.0207,5.8054,7.9198,2.1378,-0.6579,-0.3572,-2.2506,-0.4187,1.354,0.7151,3.384,3.2941,3.3293,4.6665,-0.3553,0.2419,0.1302,4.2311,-3.5551,-3.253,-0.6436,-5.8542,-0.5361,-3.7079,-0.1757,-3.6121,-3.2969,-0.2507
197402,-0.9132,-0.4783,3.9174,-1.6907,0.0051,1.4106,0.1011,-1.2344,0.2011,0.4314,-2.9085,-0.9913,-3.0968,-0.5488,-1.7987,0.432,0.2025,0.4116,-3.0682,2.3316,2.377,12.9822,0.4339,0.5438,0.0257,-0.5431,-1.6868,-1.7037,1.8957,1.2914,5.3486,0.6969,2.6564,7.2796,-2.0245,-0.7904,1.4975,0.2124,-2.6355,0.8421,0.9125,3.4564,-1.3776,-2.7316,-1.2068,-0.7184,1.9567,0.3874,-0.7172,-0.0491,0.1819,-3.6031,-1.386,-1.6267,-0.2413,0.1703,0.6669,-3.3976,1.1528,1.0493,-0.1078,-1.1104,2.8652,1.1574,0.9978,-1.4936,-1.4877,1.2,-1.269,-3.4974,1.1459,0.3975,0.83,0.1802,-0.9136,0.8514,1.7904,-1.4174,-2.2469,1.6798,1.8288,-1.5593,2.1768,1.5917,2.1644,2.5761,2.0332,-3.5459,-2.4934,-1.6364,-1.1026,2.3758,0.7856,-1.8811,2.2626,4.6579,0.7428,-2.3014,-1.2012,-2.3884
197403,-0.4351,2.05,1.5431,0.7373,-0.0012,2.2263,2.0377,1.5765,1.5053,1.586,-1.4049,-1.5139,5.3248,-1.7384,-0.9404,-2.1503,-0.4162,-1.2593,-1.2098,0.2613,-2.2862,0.9477,-1.5281,-0.639,-5.6274,0.7848,-2.0321,0.5187,-2.1675,2.8414,0.6688,-2.8795,0.6448,-2.9976,1.4533,-2.2196,-2.6496,2.7677,4.1231,-1.742,-2.8181,-3.0292,-1.7833,-0.9563,-1.6439,0.9701,-0.5709,-3.3129,3.0723,-3.2771,-2.344,2.1762,-4.7599,0.078,-5.3364,-5.2621,-1.3754,-2.1474,-2.0846,1.8256,-4.4986,-5.6483,-5.3101,-3.1826,-2.0177,-1.3868,-3.5387,-4.5562,-1.0627,-1.4665,-7.6182,-3.0489,-3.813,-4.3942,4.1089,-3.9904,-3.4297,1.1781,-1.4188,-5.7667,-6.0438,-6.2515,-6.9863,-4.4024,-1.6087,-2.8347,-2.1941,-1.3491,-2.1677,-2.5789,-1.841,-6.3241,-11.5985,-1.4088,-4.1839,-4.7545,-1.3733,-0.9678,-1.5471,-0.9373
197404,-5.3224,-5.0298,-4.9512,-2.6781,-5.194,-7.0181,-6.0931,-4.6509,-4.0352,-4.0721,-4.0694,-7.4479,-4.3704,-4.5011,-3.4851,-5.8715,-4.9451,-5.4751,-7.2989,-4.8416,-7.2506,-11.398,-7.1316,-1.8868,-4.4121,-5.7015,-8.8198,-6.2704,-7.6202,-7.3295,-7.4931,-4.6991,-5.7292,-0.6427,-5.34,-4.948,-5.3956,-7.7812,0.5611,-4.4053,-10.4701,-4.8642,-9.0888,-6.9408,-4.057,-6.4216,-4.2903,-6.3037,-3.0169,-4.6709,-8.7888,-8.3356,-5.1272,-7.2648,-3.4839,-7.818,-3.8442,-5.8538,-4.2554,-7.4671,0.5679,-6.6369,-5.8564,-4.9587,-6.8,-8.0483,-7.5487,-7.8272,-7.748,-7.7992,-6.7206,-6.8526,-5.3462,-8.2648,-3.3991,-7.5032,-4.9932,-4.7696,-7.1429,-5.2682,-6.5087,-9.2495,-9.6895,-5.4705,-4.1577,-6.002,-5.2584,-6.4392,-6.7308,-3.9662,-5.0952,-7.9736,-9.2772,-4.3607,-5.3535,-4.7586,-3.4203,-2.1834,-2.1935,-3.8147
197405,-8.2075,-6.8343,-6.2944,-8.5611,-6.8284,-8.6,-6.7058,-5.9463,-7.501,-8.0832,-6.3398,-8.9025,-13.1934,-9.0666,-4.8656,-5.481,-8.3439,-8.0786,-5.4586,-7.4138,-13.9087,-7.9048,-9.1637,-7.0795,-9.0662,-6.8875,-8.4376,-7.2228,-7.9796,-3.8538,-5.4382,-9.0705,-6.2275,-8.5843,-5.8085,-8.3104,-7.7795,-6.8821,-7.3459,-7.0505,-8.6846,-12.0111,-6.5355,-9.8037,-7.1252,-10.256,-7.0063,-4.8779,-7.792,-5.0444,-11.1496,-11.7528,-7.8077,-9.3363,-6.3693,-8.7446,-9.3842,-9.6021,-4.6874,-6.8615,-7.0039,-6.7049,-6.9164,-9.8016,-5.7523,-9.8266,-6.3324,-12.103,-5.5506,-9.3564,-11.2864,-7.0743,-6.0431,-3.9089,-7.1705,-7.8448,-6.5795,-2.8994,-8.421,-6.8448,-10.6947,-9.4526,-9.0486,-7.6966,-4.5217,-6.0645,-5.5261,-4.4506,-5.7073,-9.2199,-6.6433,-10.0552,-19.7333,-6.067,-2.1497,-2.6714,-0.8309,-0.6383,-0.2569,-1.223
197406,-1.8031,-2.9646,-4.56,-2.0358,-1.4815,-3.3844,-3.168,-4.1279,-3.951,-1.7118,-5.3623,-0.0831,-0.7573,-5.6337,-3.4698,-1.9465,-1.974,-1.686,-2.983,-3.2599,-2.7351,-4.879,-3.8606,3.1186,-3.518,-4.0527,-0.659,-5.1787,-1.5173,-1.1021,-3.2173,1.6787,-4.8265,-0.7929,-1.5403,-3.7501,-0.078,-2.7132,-8.144,-0.9548,-4.6809,-0.4653,-3.1888,-6.6132,-2.4927,0.1713,-1.3549,-1.6053,-3.8976,-2.5548,-0.9317,0.6476,-4.5492,-5.5514,-6.2526,-5.4703,-4.9514,-3.1649,-8.6506,-3.2482,-5.7363,-0.0339,-4.5509,-4.9014,-7.0377,-2.9775,-3.0593,-2.7424,-3.0389,-2.289,0.5218,-5.4761,-4.6948,-2.8356,-1.2333,-5.1673,-4.2633,-3.4103,-2.6227,-1.2485,-4.7213,-4.6906,-3.0805,-6.5279,-3.8128,-2.7488,-2.4419,-1.2237,-4.4251,-0.2453,-11.8316,0.5886,-3.8659,0.0261,-0.4768,-3.8257,-4.6373,-1.4884,-1.4898,-1.6393
197407,-5.9816,-3.7504,-2.4937,-5.2803,-3.894,-4.7843,-5.4968,-6.4303,-7.1053,-7.847,-8.054,-1.3246,-5.6334,-7.6971,0.1644,-2.5383,-5.2052,-6.6346,-7.8766,-6.3768,-2.7338,-5.3503,-4.5882,-5.5245,-3.6594,-4.2341,-4.5344,-5.952,-5.1605,-4.133,-5.5918,-6.7203,-3.999,-1.8156,-4.2008,-2.4058,-4.4883,-3.9081,-3.9305,-6.2778,-3.5987,-0.6866,-2.1787,-0.3946,-5.6994,-4.1959,-5.3873,-5.4424,-4.74,-8.0852,-1.1671,-3.4364,0.537,1.0419,-2.7812,-2.2199,0.1584,-4.9596,-1.7816,-9.4855,4.1816,-4.0025,-1.3909,-2.839,-4.4537,-8.8366,-7.0579,-5.3843,-7.8414,-8.5346,-2.545,-4.336,-3.8589,-8.8621,-5.7921,-1.3612,-8.3441,-6.0931,-10.8946,-6.3677,-6.8995,-4.1518,-1.796,-4.0584,-4.3637,-6.6705,-2.833,-8.3148,-10.0326,-12.5954,-10.8701,-7.7897,-5.5082,-13.4521,-6.6954,-6.0104,-9.0076,-10.1352,-7.8735,-9.7693
197408,-9.3036,-8.0436,-8.1321,-8.1987,-6.6427,-8.4255,-8.0912,-7.0496,-5.9389,-8.5247,-8.8803,-3.5978,-4.4504,-8.7859,-8.2984,-9.1804,-7.9188,-9.6962,-8.1286,-9.7566,-4.66,-8.2636,-8.193,-6.572,-8.5784,-8.5017,-9.2704,-12.4684,-10.4014,-8.8988,-4.7519,-10.4384,-12.8036,-5.5441,-11.732,-4.4405,-10.5563,-3.782,-10.579,-9.031,-9.2416,-11.2824,-8.4805,-12.4071,-10.5539,-5.2975,-10.9501,-10.7711,-9.5072,-5.5119,0.2395,-6.2232,-8.0903,-6.6556,-8.597,-9.0059,-10.8067,-10.1725,-11.7056,-13.8303,-16.4,-14.3716,-7.7211,-9.4915,-7.1758,-9.2808,-17.6762,-10.8068,-6.784,-8.6226,-6.8704,-6.5995,-9.7493,-12.5791,-10.9441,-9.532,-9.3872,-12.4025,-13.1756,-10.0713,-10.7474,-8.4596,-12.7494,-6.9911,-8.5218,-9.3916,-14.2328,-11.7896,-13.4801,-15.2141,-6.043,-13.67,-9.4087,-12.06,-4.4862,-11.7992,-9.4665,-10.7783,-10.8531,-7.5003
197409,-9.8029,-6.1724,-5.6199,-7.6573,-10.1309,-7.4497,-7.2462,-8.9905,-8.9871,-10.2502,-6.7265,-12.7031,-8.5054,-9.2286,-10.382,-7.716,-9.749,-10.511,-10.6933,-10.7389,-11.8396,-8.7661,-8.3848,-9.5817,-6.0666,-8.5255,-7.0278,-8.4366,-6.0579,-14.1542,-9.5955,-12.0633,-7.0725,-8.8919,-7.873,-5.2815,-9.586,-9.3732,-8.5574,-10.316,-7.3851,-10.9089,-3.9311,-7.2509,-6.0089,-8.7375,-8.208,-12.8319,-8.6312,-16.6712,-4.5999,-10.4097,-5.1029,-6.7716,-6.7444,-6.6081,-4.3291,-11.5029,-13.8834,-12.2172,-13.0927,-4.3362,-4.9728,-8.3515,-7.5658,-9.2665,-8.3595,-14.694,-15.8253,-11.3602,-6.0866,-7.565,-6.337,-3.0356,-6.7659,-8.3156,-9.8423,-8.7272,-12.5961,-12.9487,-5.0777,-3.5808,-11.8696,-4.1257,-6.5609,-7.9737,-10.5823,-10.2156,-15.6584,-7.7565,-0.0255,-7.1706,-15.7323,-10.7163,-6.7047,-6.4323,-13.8146,-12.2346,-13.9608,-16.2719
197410,8.1865,6.1673,4.515,5.9895,14.4898,5.2277,9.962,5.4211,5.0646,10.7294,13.1214,15.8914,16.7373,8.0233,8.2705,5.1866,9.7806,6.5618,8.9635,10.5194,10.1567,11.6643,7.0415,14.3639,7.9807,6.1745,8.4307,13.6483,5.1669,12.8655,2.8848,22.9945,9.4786,12.0945,7.6407,8.2301,5.9622,6.9458,8.2984,9.7255,9.7942,8.1232,9.2739,11.2429,7.7879,7.3641,7.0969,10.1443,12.8237,14.53,4.5732,10.7848,13.0575,5.4995,9.762,11.4771,4.7154,16.0547,19.6891,13.1232,12.5101,22.3995,11.0492,17.2352,8.1862,14.6705,14.3767,16.2569,10.8919,21.085,14.7453,15.1468,19.8206,13.8757,10.8911,11.7941,7.9601,17.9708,10.3551,16.3944,22.2612,18.6207,12.9772,16.9111,17.649,21.7599,22.6709,11.8499,13.0697,19.6515,22.0067,22.841,14.9937,10.7666,18.8338,21.2001,25.4434,16.9808,20.6335,15.7056
197411,-7.6489,-7.023,-8.1646,-7.1675,-3.9788,-4.9987,-6.0061,-5.5559,-7.724,-6.6514,-5.5858,-9.8401,-3.3943,-1.7461,-3.3855,-3.3094,-6.0623,-6.207,-6.2023,-7.21,-2.2562,-2.4068,-0.4545,-6.6487,-7.3237,-5.6054,-5.5774,-9.0601,-5.1391,-5.8397,-3.175,-6.8044,-4.608,-6.026,-6.751,-6.3875,-7.2218,-3.0569,-7.4836,-10.0764,3.2347,-1.0583,-2.5821,-3.2671,-5.352,-2.4446,-7.7633,-5.7973,-4.2992,-6.2148,-11.7504,-3.6012,-0.4768,-5.2304,-2.1499,-4.0216,-4.6939,-3.718,-5.5577,-5.9177,-1.9148,-1.7502,-2.4546,0.9109,-3.2222,-5.6643,-6.5699,-5.142,-5.6212,-3.4145,-0.8055,-0.4501,0.2885,-3.852,-2.8363,-1.6898,-2.8927,-3.1773,-4.1705,-3.6781,0.7632,-2.294,-4.7538,-1.665,-3.5951,0.0022,-4.0441,-3.4756,-8.6987,-1.8258,1.0714,-1.4308,-0.5984,-8.3023,-5.1513,-4.9266,-3.0028,-4.4764,-7.3361,-6.4219
197412,-10.6756,-7.7756,-8.9314,-9.2967,-9.3875,-7.3957,-8.7007,-8.6263,-8.4923,-10.8563,-8.0551,-4.9729,-8.5509,-5.5078,-7.6847,-5.328,-7.3532,-10.5539,-5.6528,-8.1031,-11.8257,-1.0855,-5.0898,-7.6801,-7.2696,-8.6682,-8.1023,-8.2838,-5.68,-7.8666,-3.3621,-3.5359,-10.0372,-5.9204,-5.6745,-6.5582,-5.4072,-4.7374,-4.7907,-7.2212,-6.8718,-8.1014,-4.2372,-5.399,-6.518,-6.7718,-1.3211,-8.6247,-6.4127,-12.1051,-10.0359,-6.8115,-3.3967,-4.5165,-8.0509,-2.4034,-7.5849,-5.4826,-4.4879,-4.1885,-14.4543,-4.9513,-8.2605,0.0496,-5.0867,-8.2208,-3.6948,-8.245,-6.3466,-7.1088,-5.4277,-0.695,-4.5359,-2.3297,-1.6667,-2.0742,-5.5566,-4.8206,-5.9562,-2.2746,-0.3399,-2.6546,-3.236,-2.2003,-3.0851,0.3125,-0.7249,-3.8482,0.3816,-1.9572,-2.1036,-1.4977,-5.7631,0.2468,1.9502,-0.0861,-1.6543,-4.3247,-2.749,-3.8483
197501,36.3953,26.7397,37.131,28.3583,25.9675,25.5142,23.8467,28.8827,27.049,25.8359,37.0901,31.8809,23.1956,25.3914,25.9901,26.8875,28.7896,33.9746,30.5325,26.3733,27.5645,17.2773,24.5877,32.109,26.5807,30.2595,25.5638,28.6023,21.9064,29.914,23.9002,20.0372,24.9303,24.1222,23.7478,20.7356,30.6587,24.7757,23.2274,30.651,24.3459,31.7805,21.501,23.936,25.9659,22.7707,23.6899,26.7796,23.711,32.2855,41.576,22.4394,14.3974,22.6981,16.7989,20.1845,20.8065,18.9706,20.267,22.3391,26.824,24.9194,23.0237,13.4888,19.6597,26.9096,21.65,23.4986,31.5658,17.355,21.3661,16.3534,19.0399,22.5536,17.5589,18.7774,19.7477,16.463,17.1793,21.6347,8.0364,18.5504,16.121,14.5911,14.4299,12.8704,16.5381,13.1632,24.28,13.1937,-1.0374,5.1916,15.7058,19.1208,6.9289,6.6699,7.2618,12.3371,5.9589,14.2821
197502,4.2236,5.0885,3.6094,3.0707,3.7815,5.2545,4.9732,5.5544,4.0089,2.4697,7.1782,6.6167,9.7823,0.5869,6.5944,5.9606,3.6405,4.0667,3.5147,3.677,8.8096,0.179,11.4259,5.7511,5.7769,10.3697,1.3298,4.5719,3.1215,4.3991,8.1934,13.9843,4.6063,3.5369,0.3268,3.6086,0.1764,1.5979,2.0284,2.1011,2.0107,5.2636,6.0165,0.0027,1.2565,2.4176,3.0429,0.5081,2.9953,5.9982,8.118,5.2815,2.0059,2.2191,2.9354,4.1094,3.5254,6.707,3.5767,9.0583,1.0908,3.4822,2.3315,3.4546,4.1147,1.6057,4.1467,4.0369,4.7769,6.9565,3.8823,1.0547,0.3045,3.7348,1.6543,2.9919,3.6435,4.8738,5.9772,3.987,1.8497,1.8107,5.6651,1.7098,-0.2516,3.5583,4.9336,6.1644,8.7706,7.0437,-1.1477,3.3025,5.9989,0.8859,2.9815,1.9695,4.326,7.6509,8.4188,9.6411
